deck	split	colors	main_colors	player_wr_bucket
FDN_top_17731_RG	train	RG	RG	0.62
FDN_top_17732_GpUR	train	G+UR	G	0.64
FDN_top_17733_GpUR	train	G+UR	G	0.64
FDN_top_17734_GpUR	train	G+UR	G	0.64
FDN_top_17735_UBpR	train	UB+R	UB	0.66
FDN_top_17736_UB	train	UB	UB	0.62
FDN_top_17737_WB	train	WB	WB	0.6
FDN_top_17738_WB	train	WB	WB	0.6
FDN_top_17739_UR	train	UR	UR	0.62
FDN_top_17740_UR	train	UR	UR	0.62
FDN_top_17741_WRpB	train	WR+B	WR	0.68
FDN_top_17742_WU	train	WU	WU	0.6
FDN_top_17743_BR	eval	BR	BR	0.66
FDN_top_17744_WU	train	WU	WU	0.66
FDN_top_17745_WUpG	train	WU+G	WU	0.64
FDN_top_17746_WU	train	WU	WU	0.64
FDN_top_17747_UG	eval	UG	UG	0.64
FDN_top_17748_RG	train	RG	RG	0.68
FDN_top_17749_WG	train	WG	WG	0.62
FDN_top_17750_WR	train	WR	WR	0.62
FDN_top_17751_BRpW	train	BR+W	BR	0.6
FDN_top_17752_BGpW	train	BG+W	BG	0.64
FDN_top_17753_WR	train	WR	WR	0.68
FDN_top_17754_UB	train	UB	UB	0.66
FDN_top_17755_UB	train	UB	UB	0.66
FDN_top_17756_BR	train	BR	BR	0.6
FDN_top_17757_WR	eval	WR	WR	0.62
FDN_top_17758_WU	train	WU	WU	0.66
FDN_top_17759_WU	train	WU	WU	0.66
FDN_top_17760_WB	train	WB	WB	0.6
FDN_top_17761_WBpG	train	WB+G	WB	0.6
FDN_top_17762_WU	train	WU	WU	0.6
FDN_top_17763_WU	eval	WU	WU	0.6
FDN_top_17764_UBpRG	train	UB+RG	UB	0.66
FDN_top_17765_BR	train	BR	BR	0.6
FDN_top_17766_UB	train	UB	UB	0.6
FDN_top_17767_BRpW	train	BR+W	BR	0.62
FDN_top_17768_UB	eval	UB	UB	0.66
FDN_top_17769_WUpG	eval	WU+G	WU	0.7000000000000001
FDN_top_17770_WUpG	eval	WU+G	WU	0.7000000000000001
FDN_top_17771_UB	train	UB	UB	0.6
FDN_top_17772_WU	train	WU	WU	0.78
FDN_top_17773_UBG	eval	UBG	UBG	0.66
FDN_top_17774_UBG	eval	UBG	UBG	0.66
FDN_top_17775_UB	eval	UB	UB	0.6
FDN_top_17776_WU	train	WU	WU	0.62
FDN_top_17777_WUpB	train	WU+B	WU	0.74
FDN_top_17778_WG	train	WG	WG	0.6
FDN_top_17779_BGpU	train	BG+U	BG	0.66
FDN_top_17780_WR	train	WR	WR	0.68
FDN_top_17781_WUpG	train	WU+G	WU	0.78
FDN_top_17782_WUpG	train	WU+G	WU	0.78
FDN_top_17783_WUGpB	eval	WUG+B	WUG	0.6
FDN_top_17784_WUGpB	eval	WUG+B	WUG	0.6
FDN_top_17785_WB	train	WB	WB	0.6
FDN_top_17786_BR	train	BR	BR	0.6
FDN_top_17787_WGpU	train	WG+U	WG	0.66
FDN_top_17788_WB	train	WB	WB	0.62
FDN_top_17789_WB	train	WB	WB	0.62
FDN_top_17790_WpB	train	W+B	W	0.62
FDN_top_17791_WB	train	WB	WB	0.62
FDN_top_17792_UB	eval	UB	UB	0.6
FDN_top_17793_UR	train	UR	UR	0.66
FDN_top_17794_WGpB	train	WG+B	WG	0.6
FDN_top_17795_WBpR	train	WB+R	WB	0.6
FDN_top_17796_RG	train	RG	RG	0.62
FDN_top_17797_UB	train	UB	UB	0.64
FDN_top_17798_WB	train	WB	WB	0.64
FDN_top_17799_RG	eval	RG	RG	0.6
FDN_top_17800_BGpU	train	BG+U	BG	0.6
FDN_top_17801_BG	train	BG	BG	0.6
FDN_top_17802_WpR	train	W+R	W	0.68
FDN_top_17803_WB	train	WB	WB	0.6
FDN_top_17804_RG	train	RG	RG	0.64
FDN_top_17805_WB	train	WB	WB	0.66
FDN_top_17806_WB	train	WB	WB	0.66
FDN_top_17807_RG	train	RG	RG	0.68
FDN_top_17808_WU	train	WU	WU	0.6
FDN_top_17809_WU	train	WU	WU	0.6
FDN_top_17810_UB	train	UB	UB	0.64
FDN_top_17811_GpU	train	G+U	G	0.68
FDN_top_17812_UB	train	UB	UB	0.62
FDN_top_17813_WB	train	WB	WB	0.6
FDN_top_17814_UGpR	train	UG+R	UG	0.7000000000000001
FDN_top_17815_URpG	train	UR+G	UR	0.6
FDN_top_17816_UBpR	train	UB+R	UB	0.62
FDN_top_17817_WG	train	WG	WG	0.6
FDN_top_17818_UR	train	UR	UR	0.6
FDN_top_17819_WB	train	WB	WB	0.68
FDN_top_17820_WGpUR	train	WG+UR	WG	0.6
FDN_top_17821_UB	train	UB	UB	0.6
FDN_top_17822_WU	train	WU	WU	0.6
FDN_top_17823_WU	train	WU	WU	0.6
FDN_top_17824_WUpR	train	WU+R	WU	0.64
FDN_top_17825_WR	train	WR	WR	0.66
FDN_top_17826_WB	train	WB	WB	0.66
FDN_top_17827_BRpG	train	BR+G	BR	0.64
FDN_top_17828_BRpG	train	BR+G	BR	0.64
FDN_top_17829_BR	train	BR	BR	0.64
FDN_top_17830_RG	eval	RG	RG	0.62
FDN_top_17831_RG	eval	RG	RG	0.62
FDN_top_17832_UB	train	UB	UB	0.62
FDN_top_17833_RG	train	RG	RG	0.64
FDN_top_17834_UR	train	UR	UR	0.6
FDN_top_17835_WUR	eval	WUR	WUR	0.64
FDN_top_17836_WUR	eval	WUR	WUR	0.64
FDN_top_17837_RG	train	RG	RG	0.62
FDN_top_17838_BRpW	train	BR+W	BR	0.6
FDN_top_17839_BRpW	train	BR+W	BR	0.6
FDN_top_17840_WR	train	WR	WR	0.68
FDN_top_17841_UB	train	UB	UB	0.6
FDN_top_17842_WU	train	WU	WU	0.6
FDN_top_17843_WU	train	WU	WU	0.66
FDN_top_17844_WR	train	WR	WR	0.6
FDN_top_17845_UB	train	UB	UB	0.62
FDN_top_17846_WB	eval	WB	WB	0.66
FDN_top_17847_WR	train	WR	WR	0.9
FDN_top_17848_BR	train	BR	BR	0.62
FDN_top_17849_UB	train	UB	UB	0.64
FDN_top_17850_WB	train	WB	WB	0.62
FDN_top_17851_WB	train	WB	WB	0.6
FDN_top_17852_WB	train	WB	WB	0.6
FDN_top_17853_WB	train	WB	WB	0.78
FDN_top_17854_WB	eval	WB	WB	0.64
FDN_top_17855_WG	eval	WG	WG	0.68
FDN_top_17856_UB	train	UB	UB	0.64
FDN_top_17857_WB	train	WB	WB	0.6
FDN_top_17858_GpR	train	G+R	G	0.74
FDN_top_17859_WB	train	WB	WB	0.64
FDN_top_17860_RG	train	RG	RG	0.6
FDN_top_17861_UR	train	UR	UR	0.6
FDN_top_17862_UB	eval	UB	UB	0.68
FDN_top_17863_BRG	train	BRG	BRG	0.64
FDN_top_17864_BRG	train	BRG	BRG	0.64
FDN_top_17865_WB	train	WB	WB	0.62
FDN_top_17866_UB	train	UB	UB	0.6
FDN_top_17867_WU	train	WU	WU	0.62
FDN_top_17868_WUG	train	WUG	WUG	0.62
FDN_top_17869_RG	eval	RG	RG	0.6
FDN_top_17870_WU	eval	WU	WU	0.62
FDN_top_17871_WG	train	WG	WG	0.62
FDN_top_17872_RG	train	RG	RG	0.62
FDN_top_17873_BR	train	BR	BR	0.6
FDN_top_17874_WR	train	WR	WR	0.62
FDN_top_17875_UGpB	train	UG+B	UG	0.66
FDN_top_17876_BR	train	BR	BR	0.6
FDN_top_17877_UB	train	UB	UB	0.6
FDN_top_17878_UB	train	UB	UB	0.6
FDN_top_17879_UB	train	UB	UB	0.6
FDN_top_17880_BR	train	BR	BR	0.66
FDN_top_17881_WUpR	train	WU+R	WU	0.64
FDN_top_17882_WU	train	WU	WU	0.66
FDN_top_17883_WR	train	WR	WR	0.6
FDN_top_17884_WB	train	WB	WB	0.62
FDN_top_17885_WBpUR	eval	WB+UR	WB	0.66
FDN_top_17886_UBR	train	UBR	UBR	0.6
FDN_top_17887_WU	train	WU	WU	0.64
FDN_top_17888_WU	train	WU	WU	0.64
FDN_top_17889_WR	train	WR	WR	0.6
FDN_top_17890_WR	train	WR	WR	0.6
FDN_top_17891_WR	train	WR	WR	0.6
FDN_top_17892_WR	train	WR	WR	0.6
FDN_top_17893_W	train	W	W	0.62
FDN_top_17894_WG	train	WG	WG	0.6
FDN_top_17895_RG	train	RG	RG	0.6
FDN_top_17896_WB	train	WB	WB	0.62
FDN_top_17897_BR	train	BR	BR	0.62
FDN_top_17898_WB	train	WB	WB	0.6
FDN_top_17899_WB	train	WB	WB	0.6
FDN_top_17900_WB	train	WB	WB	0.6
FDN_top_17901_UBpR	train	UB+R	UB	0.62
FDN_top_17902_BRpU	eval	BR+U	BR	0.64
FDN_top_17903_WB	train	WB	WB	0.64
FDN_top_17904_WB	train	WB	WB	0.7000000000000001
FDN_top_17905_WB	train	WB	WB	0.7000000000000001
FDN_top_17906_RG	train	RG	RG	0.6
FDN_top_17907_WG	train	WG	WG	0.6
FDN_top_17908_BR	train	BR	BR	0.64
FDN_top_17909_BG	train	BG	BG	0.62
FDN_top_17910_WB	train	WB	WB	0.62
FDN_top_17911_WR	eval	WR	WR	0.68
FDN_top_17912_UBpR	train	UB+R	UB	0.6
FDN_top_17913_UBpR	train	UB+R	UB	0.6
FDN_top_17914_RG	train	RG	RG	0.6
FDN_top_17915_W	train	W	W	0.62
FDN_top_17916_UB	train	UB	UB	0.64
FDN_top_17917_WB	eval	WB	WB	0.62
FDN_top_17918_WB	train	WB	WB	0.64
FDN_top_17919_BR	train	BR	BR	0.62
FDN_top_17920_BR	train	BR	BR	0.62
FDN_top_17921_WGpB	train	WG+B	WG	0.6
FDN_top_17922_RG	train	RG	RG	0.62
FDN_top_17923_WR	train	WR	WR	0.6
FDN_top_17924_WB	train	WB	WB	0.62
FDN_top_17925_UB	train	UB	UB	0.6
FDN_top_17926_BG	train	BG	BG	0.64
FDN_top_17927_UR	train	UR	UR	0.88
FDN_top_17928_RG	train	RG	RG	0.74
FDN_top_17929_RG	train	RG	RG	0.74
FDN_top_17930_UBpW	train	UB+W	UB	0.6
FDN_top_17931_WBpR	eval	WB+R	WB	0.66
FDN_top_17932_WBpR	eval	WB+R	WB	0.66
FDN_top_17933_UR	train	UR	UR	0.6
FDN_top_17934_UB	train	UB	UB	0.66
FDN_top_17935_WGpB	train	WG+B	WG	0.9
FDN_top_17936_BR	eval	BR	BR	0.68
FDN_top_17937_WR	train	WR	WR	0.62
FDN_top_17938_UpWBG	train	U+WBG	U	0.62
FDN_top_17939_UpWBG	train	U+WBG	U	0.62
FDN_top_17940_UpWBG	train	U+WBG	U	0.62
FDN_top_17941_BR	train	BR	BR	0.6
FDN_top_17942_BR	train	BR	BR	0.6
FDN_top_17943_BG	eval	BG	BG	0.64
FDN_top_17944_UBpR	train	UB+R	UB	0.64
FDN_top_17945_WU	train	WU	WU	0.6
FDN_top_17946_WUpG	train	WU+G	WU	0.6
FDN_top_17947_UB	train	UB	UB	0.68
FDN_top_17948_WB	train	WB	WB	0.64
FDN_top_17949_BR	train	BR	BR	0.8
FDN_top_17950_GpR	eval	G+R	G	0.6
FDN_top_17951_URpG	train	UR+G	UR	0.72
FDN_top_17952_BR	train	BR	BR	0.62
FDN_top_17953_RG	train	RG	RG	0.66
FDN_top_17954_UR	train	UR	UR	0.66
FDN_top_17955_WU	train	WU	WU	0.62
FDN_top_17956_WU	train	WU	WU	0.62
FDN_top_17957_WB	train	WB	WB	0.6
FDN_top_17958_RG	train	RG	RG	0.62
FDN_top_17959_UB	train	UB	UB	0.64
FDN_top_17960_WG	train	WG	WG	0.62
FDN_top_17961_WB	train	WB	WB	0.64
FDN_top_17962_WG	train	WG	WG	0.64
FDN_top_17963_UB	train	UB	UB	0.66
FDN_top_17964_UB	train	UB	UB	0.66
FDN_top_17965_WB	train	WB	WB	0.72
FDN_top_17966_WB	train	WB	WB	0.68
FDN_top_17967_UB	eval	UB	UB	0.6
FDN_top_17968_RG	train	RG	RG	0.6
FDN_top_17969_UB	train	UB	UB	0.62
FDN_top_17970_BG	train	BG	BG	0.64
FDN_top_17971_BG	train	BG	BG	0.64
FDN_top_17972_RG	train	RG	RG	0.68
FDN_top_17973_WB	train	WB	WB	0.64
FDN_top_17974_UBpG	train	UB+G	UB	0.66
FDN_top_17975_UBpG	train	UB+G	UB	0.66
FDN_top_17976_UGpW	eval	UG+W	UG	0.64
FDN_top_17977_W	train	W	W	0.66
FDN_top_17978_UG	train	UG	UG	0.6
FDN_top_17979_BRpW	train	BR+W	BR	0.66
FDN_top_17980_BGpU	train	BG+U	BG	0.66
FDN_top_17981_WUpG	eval	WU+G	WU	0.64
FDN_top_17982_UB	train	UB	UB	0.6
FDN_top_17983_WBpU	eval	WB+U	WB	0.68
FDN_top_17984_UBpR	eval	UB+R	UB	0.64
FDN_top_17985_WB	eval	WB	WB	0.76
FDN_top_17986_UBpR	train	UB+R	UB	0.6
FDN_top_17987_URpG	train	UR+G	UR	0.62
FDN_top_17988_URpG	train	UR+G	UR	0.62
FDN_top_17989_G	train	G	G	0.6
FDN_top_17990_G	train	G	G	0.6
FDN_top_17991_G	train	G	G	0.6
FDN_top_17992_WU	train	WU	WU	0.74
FDN_top_17993_WBpR	train	WB+R	WB	0.6
FDN_top_17994_BGpW	train	BG+W	BG	0.7000000000000001
FDN_top_17995_BGpW	train	BG+W	BG	0.7000000000000001
FDN_top_17996_WR	train	WR	WR	0.6
FDN_top_17997_WUpR	train	WU+R	WU	0.64
FDN_top_17998_WU	train	WU	WU	0.64
FDN_top_17999_WUpR	train	WU+R	WU	0.64
FDN_top_18000_WU	train	WU	WU	0.6
FDN_top_18001_WU	train	WU	WU	0.64
FDN_top_18002_BGpW	train	BG+W	BG	0.62
FDN_top_18003_WG	train	WG	WG	0.68
FDN_top_18004_WG	train	WG	WG	0.68
FDN_top_18005_BR	train	BR	BR	0.6
FDN_top_18006_RG	eval	RG	RG	0.62
FDN_top_18007_WB	train	WB	WB	0.68
FDN_top_18008_UR	train	UR	UR	0.68
FDN_top_18009_BR	train	BR	BR	0.64
FDN_top_18010_BG	train	BG	BG	0.62
FDN_top_18011_WBpU	train	WB+U	WB	0.62
FDN_top_18012_WBpU	train	WB+U	WB	0.62
FDN_top_18013_WBpU	train	WB+U	WB	0.62
FDN_top_18014_WBpU	train	WB+U	WB	0.62
FDN_top_18015_UR	train	UR	UR	0.72
FDN_top_18016_UR	train	UR	UR	0.72
FDN_top_18017_G	train	G	G	0.66
FDN_top_18018_UB	eval	UB	UB	0.6
FDN_top_18019_WR	train	WR	WR	0.62
FDN_top_18020_WR	train	WR	WR	0.62
FDN_top_18021_WUpG	train	WU+G	WU	0.62
FDN_top_18022_WUpG	train	WU+G	WU	0.62
FDN_top_18023_WG	train	WG	WG	0.62
FDN_top_18024_WB	eval	WB	WB	0.64
FDN_top_18025_URG	train	URG	URG	0.68
FDN_top_18026_WU	eval	WU	WU	0.6
FDN_top_18027_WU	eval	WU	WU	0.6
FDN_top_18028_BGpU	eval	BG+U	BG	0.66
FDN_top_18029_WU	train	WU	WU	0.72
FDN_top_18030_UBpR	train	UB+R	UB	0.64
FDN_top_18031_BG	eval	BG	BG	0.6
FDN_top_18032_BpW	train	B+W	B	0.6
FDN_top_18033_BpW	train	B+W	B	0.6
FDN_top_18034_WU	train	WU	WU	0.66
FDN_top_18035_URpB	train	UR+B	UR	0.6
FDN_top_18036_UB	train	UB	UB	0.62
FDN_top_18037_WU	train	WU	WU	0.62
FDN_top_18038_WUR	train	WUR	WUR	0.62
FDN_top_18039_WUpR	train	WU+R	WU	0.62
FDN_top_18040_UBG	train	UBG	UBG	0.66
FDN_top_18041_BR	train	BR	BR	0.62
FDN_top_18042_UBpR	train	UB+R	UB	0.6
FDN_top_18043_UB	train	UB	UB	0.62
FDN_top_18044_UBpG	train	UB+G	UB	0.68
FDN_top_18045_WB	train	WB	WB	0.62
FDN_top_18046_RG	train	RG	RG	0.64
FDN_top_18047_RG	train	RG	RG	0.64
FDN_top_18048_UR	train	UR	UR	0.6
FDN_top_18049_WU	train	WU	WU	0.64
FDN_top_18050_WUB	train	WUB	WUB	0.74
FDN_top_18051_RG	train	RG	RG	0.6
FDN_top_18052_RG	train	RG	RG	0.6
FDN_top_18053_BR	train	BR	BR	0.6
FDN_top_18054_BR	train	BR	BR	0.6
FDN_top_18055_BR	train	BR	BR	0.6
FDN_top_18056_WR	train	WR	WR	0.62
FDN_top_18057_BR	train	BR	BR	0.6
FDN_top_18058_UBR	train	UBR	UBR	0.6
FDN_top_18059_BR	train	BR	BR	0.6
FDN_top_18060_UBR	train	UBR	UBR	0.6
FDN_top_18061_WUB	train	WUB	WUB	0.6
FDN_top_18062_BR	train	BR	BR	0.68
FDN_top_18063_WB	train	WB	WB	0.72
FDN_top_18064_WG	train	WG	WG	0.6
FDN_top_18065_UG	train	UG	UG	0.6
FDN_top_18066_WG	train	WG	WG	0.62
FDN_top_18067_BG	train	BG	BG	0.68
FDN_top_18068_BG	train	BG	BG	0.68
FDN_top_18069_BG	train	BG	BG	0.68
FDN_top_18070_WR	train	WR	WR	0.6
FDN_top_18071_BR	train	BR	BR	0.6
FDN_top_18072_UBpG	train	UB+G	UB	0.62
FDN_top_18073_BR	train	BR	BR	0.6
FDN_top_18074_WGpB	eval	WG+B	WG	0.7000000000000001
FDN_top_18075_UR	train	UR	UR	0.6
FDN_top_18076_UB	train	UB	UB	0.62
FDN_top_18077_WG	train	WG	WG	0.62
FDN_top_18078_WG	train	WG	WG	0.62
FDN_top_18079_WU	train	WU	WU	0.6
FDN_top_18080_BpR	train	B+R	B	0.6
FDN_top_18081_UG	train	UG	UG	0.62
FDN_top_18082_UG	train	UG	UG	0.62
FDN_top_18083_WB	train	WB	WB	0.76
FDN_top_18084_WU	train	WU	WU	0.6
FDN_top_18085_RG	eval	RG	RG	0.6
FDN_top_18086_RG	eval	RG	RG	0.8
FDN_top_18087_WRpB	train	WR+B	WR	0.66
FDN_top_18088_WU	train	WU	WU	0.64
FDN_top_18089_WBpR	train	WB+R	WB	0.64
FDN_top_18090_URpB	eval	UR+B	UR	0.6
FDN_top_18091_WU	train	WU	WU	0.64
FDN_top_18092_UR	train	UR	UR	0.62
FDN_top_18093_WB	train	WB	WB	0.6
FDN_top_18094_WB	train	WB	WB	0.6
FDN_top_18095_UG	eval	UG	UG	0.6
FDN_top_18096_WU	train	WU	WU	0.62
FDN_top_18097_WU	train	WU	WU	0.62
FDN_top_18098_BG	train	BG	BG	0.6
FDN_top_18099_UB	train	UB	UB	0.6
FDN_top_18100_WG	train	WG	WG	0.68
FDN_top_18101_WG	train	WG	WG	0.68
FDN_top_18102_BG	train	BG	BG	0.6
FDN_top_18103_WU	train	WU	WU	0.64
FDN_top_18104_WB	train	WB	WB	0.64
FDN_top_18105_UB	eval	UB	UB	0.6
FDN_top_18106_WU	train	WU	WU	0.6
FDN_top_18107_WR	train	WR	WR	0.6
FDN_top_18108_RG	train	RG	RG	0.6
FDN_top_18109_UB	train	UB	UB	0.62
FDN_top_18110_UB	train	UB	UB	0.62
FDN_top_18111_UB	train	UB	UB	0.6
FDN_top_18112_UB	train	UB	UB	0.6
FDN_top_18113_WGpB	train	WG+B	WG	0.68
FDN_top_18114_UR	train	UR	UR	0.7000000000000001
FDN_top_18115_UR	train	UR	UR	0.6
FDN_top_18116_UB	eval	UB	UB	0.64
FDN_top_18117_WU	train	WU	WU	0.64
FDN_top_18118_UR	train	UR	UR	0.62
FDN_top_18119_WG	eval	WG	WG	0.6
FDN_top_18120_WG	train	WG	WG	0.6
FDN_top_18121_WG	train	WG	WG	0.6
FDN_top_18122_WR	train	WR	WR	0.66
FDN_top_18123_WR	train	WR	WR	0.66
FDN_top_18124_RG	train	RG	RG	0.6
FDN_top_18125_RG	train	RG	RG	0.6
FDN_top_18126_RGpB	eval	RG+B	RG	0.62
FDN_top_18127_WU	train	WU	WU	0.64
FDN_top_18128_WU	train	WU	WU	0.64
FDN_top_18129_UGpB	train	UG+B	UG	0.62
FDN_top_18130_UB	train	UB	UB	0.66
FDN_top_18131_UB	train	UB	UB	0.66
FDN_top_18132_WU	train	WU	WU	0.64
FDN_top_18133_BG	train	BG	BG	0.66
FDN_top_18134_G	train	G	G	0.6
FDN_top_18135_GpW	train	G+W	G	0.6
FDN_top_18136_WG	train	WG	WG	0.62
FDN_top_18137_RpW	train	R+W	R	0.6
FDN_top_18138_BGpR	train	BG+R	BG	0.6
FDN_top_18139_BGpR	train	BG+R	BG	0.6
FDN_top_18140_WUpG	train	WU+G	WU	0.62
FDN_top_18141_UB	train	UB	UB	0.64
FDN_top_18142_WUG	train	WUG	WUG	0.62
FDN_top_18143_WUG	train	WUG	WUG	0.62
FDN_top_18144_UB	train	UB	UB	0.66
FDN_top_18145_BGpWU	train	BG+WU	BG	0.62
FDN_top_18146_UB	train	UB	UB	0.6
FDN_top_18147_WG	eval	WG	WG	0.62
FDN_top_18148_WG	eval	WG	WG	0.62
FDN_top_18149_WB	train	WB	WB	0.62
FDN_top_18150_WBpR	train	WB+R	WB	0.64
FDN_top_18151_WB	train	WB	WB	0.64
FDN_top_18152_WB	train	WB	WB	0.62
FDN_top_18153_WB	train	WB	WB	0.62
FDN_top_18154_BGpU	train	BG+U	BG	0.66
FDN_top_18155_WG	train	WG	WG	0.62
FDN_top_18156_WU	train	WU	WU	0.64
FDN_top_18157_UB	train	UB	UB	0.6
FDN_top_18158_WBpR	train	WB+R	WB	0.68
FDN_top_18159_RpW	train	R+W	R	0.6
FDN_top_18160_WR	train	WR	WR	0.6
FDN_top_18161_BR	train	BR	BR	0.66
FDN_top_18162_BR	train	BR	BR	0.66
FDN_top_18163_G	train	G	G	0.62
FDN_top_18164_UBpG	train	UB+G	UB	0.6
FDN_top_18165_WB	train	WB	WB	0.6
FDN_top_18166_WB	train	WB	WB	0.6
FDN_top_18167_WB	train	WB	WB	0.6
FDN_top_18168_WB	train	WB	WB	0.6
FDN_top_18169_UB	train	UB	UB	0.66
FDN_top_18170_BR	train	BR	BR	0.6
FDN_top_18171_WG	train	WG	WG	0.6
FDN_top_18172_WU	eval	WU	WU	0.6
FDN_top_18173_WBR	train	WBR	WBR	0.62
FDN_top_18174_WBR	train	WBR	WBR	0.62
FDN_top_18175_WR	eval	WR	WR	0.62
FDN_top_18176_WU	train	WU	WU	0.64
FDN_top_18177_WU	train	WU	WU	0.64
FDN_top_18178_UR	train	UR	UR	0.6
FDN_top_18179_WB	train	WB	WB	0.6
FDN_top_18180_BGpR	train	BG+R	BG	0.62
FDN_top_18181_UR	train	UR	UR	0.6
FDN_top_18182_BR	train	BR	BR	0.6
FDN_top_18183_BR	train	BR	BR	0.6
FDN_top_18184_UBpW	train	UB+W	UB	0.62
FDN_top_18185_UBpR	train	UB+R	UB	0.62
FDN_top_18186_UB	train	UB	UB	0.62
FDN_top_18187_WB	train	WB	WB	0.66
FDN_top_18188_RG	train	RG	RG	0.64
FDN_top_18189_WG	train	WG	WG	0.6
FDN_top_18190_RG	eval	RG	RG	0.66
FDN_top_18191_UGpB	train	UG+B	UG	0.62
FDN_top_18192_UGpB	train	UG+B	UG	0.62
FDN_top_18193_WG	train	WG	WG	0.62
FDN_top_18194_UB	train	UB	UB	0.64
FDN_top_18195_WGpUB	train	WG+UB	WG	0.62
FDN_top_18196_WBpU	train	WB+U	WB	0.64
FDN_top_18197_UBpR	train	UB+R	UB	0.7000000000000001
FDN_top_18198_UpBG	train	U+BG	U	0.68
FDN_top_18199_UBpR	train	UB+R	UB	0.66
FDN_top_18200_WB	train	WB	WB	0.68
FDN_top_18201_UG	train	UG	UG	0.62
FDN_top_18202_BR	train	BR	BR	0.6
FDN_top_18203_WB	train	WB	WB	0.6
FDN_top_18204_WB	train	WB	WB	0.6
FDN_top_18205_URpW	train	UR+W	UR	0.62
FDN_top_18206_RG	train	RG	RG	0.62
FDN_top_18207_UR	train	UR	UR	0.62
FDN_top_18208_WR	train	WR	WR	0.6
FDN_top_18209_WU	train	WU	WU	0.66
FDN_top_18210_RG	eval	RG	RG	0.62
FDN_top_18211_UB	train	UB	UB	0.64
FDN_top_18212_BR	train	BR	BR	0.6
FDN_top_18213_WG	train	WG	WG	0.6
FDN_top_18214_WU	train	WU	WU	0.68
FDN_top_18215_WU	eval	WU	WU	0.6
FDN_top_18216_UB	train	UB	UB	0.68
FDN_top_18217_RG	train	RG	RG	0.6
FDN_top_18218_RG	train	RG	RG	0.6
FDN_top_18219_UR	train	UR	UR	0.62
FDN_top_18220_UBpW	train	UB+W	UB	0.6
FDN_top_18221_UB	train	UB	UB	0.62
FDN_top_18222_UR	train	UR	UR	0.62
FDN_top_18223_UR	train	UR	UR	0.62
FDN_top_18224_UB	train	UB	UB	0.64
FDN_top_18225_WR	train	WR	WR	0.6
FDN_top_18226_BpR	eval	B+R	B	0.62
FDN_top_18227_WR	train	WR	WR	0.64
FDN_top_18228_WR	train	WR	WR	0.66
FDN_top_18229_UB	train	UB	UB	0.66
FDN_top_18230_BG	train	BG	BG	0.6
FDN_top_18231_BG	train	BG	BG	0.6
FDN_top_18232_WR	train	WR	WR	0.6
FDN_top_18233_WR	train	WR	WR	0.6
FDN_top_18234_WGpB	train	WG+B	WG	0.66
FDN_top_18235_UB	train	UB	UB	0.62
FDN_top_18236_UB	train	UB	UB	0.62
FDN_top_18237_WR	train	WR	WR	0.6
FDN_top_18238_UBR	train	UBR	UBR	0.62
FDN_top_18239_UBR	train	UBR	UBR	0.62
FDN_top_18240_UB	train	UB	UB	0.62
FDN_top_18241_BR	train	BR	BR	0.6
FDN_top_18242_WG	train	WG	WG	0.62
FDN_top_18243_BGpR	train	BG+R	BG	0.6
FDN_top_18244_RG	train	RG	RG	0.64
FDN_top_18245_WB	train	WB	WB	0.64
FDN_top_18246_WUpG	train	WU+G	WU	0.6
FDN_top_18247_WUpG	train	WU+G	WU	0.6
FDN_top_18248_WUpG	train	WU+G	WU	0.6
FDN_top_18249_WB	train	WB	WB	0.62
FDN_top_18250_WR	train	WR	WR	0.6
FDN_top_18251_WU	train	WU	WU	0.6
FDN_top_18252_RG	train	RG	RG	0.6
FDN_top_18253_UR	train	UR	UR	0.62
FDN_top_18254_WUpB	train	WU+B	WU	0.6
FDN_top_18255_BR	train	BR	BR	0.64
FDN_top_18256_UR	train	UR	UR	0.6
FDN_top_18257_WUB	train	WUB	WUB	0.6
FDN_top_18258_UG	train	UG	UG	0.62
FDN_top_18259_UB	train	UB	UB	0.6
FDN_top_18260_WU	train	WU	WU	0.62
FDN_top_18261_WBpU	train	WB+U	WB	0.64
FDN_top_18262_WBpU	train	WB+U	WB	0.64
FDN_top_18263_UB	train	UB	UB	0.64
FDN_top_18264_BG	train	BG	BG	0.62
FDN_top_18265_UG	train	UG	UG	0.6
FDN_top_18266_WUR	train	WUR	WUR	0.6
FDN_top_18267_UB	train	UB	UB	0.6
FDN_top_18268_UB	train	UB	UB	0.6
FDN_top_18269_WUpB	train	WU+B	WU	0.6
FDN_top_18270_WUpB	train	WU+B	WU	0.6
FDN_top_18271_WB	train	WB	WB	0.6
FDN_top_18272_RG	train	RG	RG	0.6
FDN_top_18273_WB	train	WB	WB	0.62
FDN_top_18274_WB	train	WB	WB	0.62
FDN_top_18275_UR	train	UR	UR	0.6
FDN_top_18276_UB	train	UB	UB	0.6
FDN_top_18277_RG	train	RG	RG	0.64
FDN_top_18278_WG	train	WG	WG	0.62
FDN_top_18279_BRG	train	BRG	BRG	0.68
FDN_top_18280_BRG	train	BRG	BRG	0.68
FDN_top_18281_WB	train	WB	WB	0.6
FDN_top_18282_RGpU	train	RG+U	RG	0.64
FDN_top_18283_RG	train	RG	RG	0.64
FDN_top_18284_WB	train	WB	WB	0.62
